FoldBot,0,1000,0,576,13341,10717,0.576000,13.341000,18.605903
FoldBot,1,749,712,440,17722,14818,0.617978,24.890449,33.677273
FoldBot,2,460,352,228,4613,4402,0.647727,13.105114,19.307018
FoldBot,3,345,235,134,4695,4409,0.570213,19.978723,32.902985
mavs,0,1000,0,258,5142,1869,0.258000,5.142000,7.244186
mavs,1,602,458,99,5396,4011,0.216157,11.781659,40.515152
mavs,2,456,345,122,3279,2263,0.353623,9.504348,18.549180
mavs,3,342,238,97,4288,2954,0.407563,18.016807,30.453608
Halos,0,1000,0,86,18831,17131,0.086000,18.831000,199.197674
Halos,1,602,303,0,1160,0,0.000000,3.828383,0.000000
Halos,2,456,217,0,1522,0,0.000000,7.013825,0.000000
Halos,3,342,177,0,2909,0,0.000000,16.435028,0.000000
mavs,0,1000,0,257,4421,2094,0.257000,4.421000,8.147860
mavs,1,705,530,120,9036,5574,0.226415,17.049057,46.450000
mavs,2,448,289,104,3421,1799,0.359862,11.837370,17.298077
mavs,3,292,182,61,2554,1528,0.335165,14.032967,25.049180
HandBanana,0,1000,0,322,6357,2681,0.322000,6.357000,8.326087
HandBanana,1,705,485,153,13681,12550,0.315464,28.208247,82.026144
HandBanana,2,448,253,64,6194,5545,0.252964,24.482213,86.640625
HandBanana,3,292,111,19,1998,1764,0.171171,18.000000,92.842105
mavs,0,1000,0,297,4647,1835,0.297000,4.647000,6.178451
mavs,1,724,588,211,5609,3849,0.358844,9.539116,18.241706
mavs,2,427,338,126,3772,2520,0.372781,11.159763,20.000000
mavs,3,245,191,109,4502,3285,0.570681,23.570681,30.137615
Kingfish,0,1000,0,139,3424,1702,0.139000,3.424000,12.244604
Kingfish,1,724,432,111,2998,2625,0.256944,6.939815,23.648649
Kingfish,2,427,204,45,887,624,0.220588,4.348039,13.866667
Kingfish,3,245,96,14,1382,1160,0.145833,14.395833,82.857143
mavs,0,1000,0,279,5018,2169,0.279000,5.018000,7.774194
mavs,1,654,477,187,7283,4089,0.392034,15.268344,21.866310
mavs,2,369,272,124,7488,2561,0.455882,27.529412,20.653226
mavs,3,254,158,90,3784,2532,0.569620,23.949367,28.133333
panda,0,1000,0,443,6083,4249,0.443000,6.083000,9.591422
panda,1,654,470,250,16456,16007,0.531915,35.012766,64.028000
panda,2,369,190,83,10424,10330,0.436842,54.863158,124.457831
panda,3,254,71,27,2668,2487,0.380282,37.577465,92.111111
mavs,0,1000,0,241,6109,1981,0.241000,6.109000,8.219917
mavs,1,679,476,123,9737,5299,0.258403,20.455882,43.081301
mavs,2,506,279,107,4780,2332,0.383513,17.132616,21.794393
mavs,3,380,171,62,2582,1453,0.362573,15.099415,23.435484
Prime,0,1000,0,324,18546,15455,0.324000,18.546000,47.700617
Prime,1,679,509,181,20477,16474,0.355599,40.229862,91.016575
Prime,2,506,336,83,9984,7419,0.247024,29.714286,89.385542
Prime,3,380,222,42,7629,3980,0.189189,34.364865,94.761905
mavs,0,1000,0,291,4390,2319,0.291000,4.390000,7.969072
mavs,1,638,486,179,4793,3554,0.368313,9.862140,19.854749
mavs,2,327,211,81,2723,1844,0.383886,12.905213,22.765432
mavs,3,177,104,56,2966,2341,0.538462,28.519231,41.803571
SuperDuper,0,1000,0,199,4429,2617,0.199000,4.429000,13.150754
SuperDuper,1,638,525,268,3546,2678,0.510476,6.754286,9.992537
SuperDuper,2,327,221,99,2712,2121,0.447964,12.271493,21.424242
SuperDuper,3,177,109,52,2674,1885,0.477064,24.532110,36.250000
mavs,0,1000,0,234,4609,1738,0.234000,4.609000,7.427350
mavs,1,512,343,91,5692,3261,0.265306,16.594752,35.835165
mavs,2,303,175,70,2641,1537,0.400000,15.091429,21.957143
mavs,3,215,105,46,2213,1294,0.438095,21.076190,28.130435
teamUROP,0,1000,0,655,5674,4673,0.655000,5.674000,7.134351
teamUROP,1,512,330,300,7497,5322,0.909091,22.718182,17.740000
teamUROP,2,303,166,145,2500,1740,0.873494,15.060241,12.000000
teamUROP,3,215,119,109,1701,1159,0.915966,14.294118,10.633028
mavs,0,1000,0,211,5147,2328,0.211000,5.147000,11.033175
mavs,1,626,458,124,7890,5304,0.270742,17.227074,42.774194
mavs,2,372,251,93,2840,1767,0.370518,11.314741,19.000000
mavs,3,236,146,56,2281,1361,0.383562,15.623288,24.303571
VictoriousSecret,0,1000,0,334,5856,3746,0.334000,5.856000,11.215569
VictoriousSecret,1,626,397,161,5322,4302,0.405542,13.405542,26.720497
VictoriousSecret,2,372,184,48,2685,1706,0.260870,14.592391,35.541667
VictoriousSecret,3,236,106,19,2423,809,0.179245,22.858491,42.578947
panda,0,1000,0,468,7234,5746,0.468000,7.234000,12.277778
panda,1,639,356,256,17423,17334,0.719101,48.941011,67.710938
panda,2,329,141,92,7648,7566,0.652482,54.241135,82.239130
panda,3,178,32,14,1497,1160,0.437500,46.781250,82.857143
Chezebot,0,1000,0,385,6558,3931,0.385000,6.558000,10.210390
Chezebot,1,639,459,226,11280,7547,0.492375,24.575163,33.393805
Chezebot,2,329,215,69,4708,2545,0.320930,21.897674,36.884058
Chezebot,3,178,103,35,1464,968,0.339806,14.213592,27.657143
FlipFlop,0,1000,0,199,3550,1293,0.199000,3.550000,6.497487
FlipFlop,1,765,700,316,19519,13642,0.451429,27.884286,43.170886
FlipFlop,2,472,395,170,9140,6553,0.430380,23.139241,38.547059
FlipFlop,3,286,218,86,9234,3826,0.394495,42.357798,44.488372
mavs,0,1000,0,204,3865,1527,0.204000,3.865000,7.485294
mavs,1,765,525,127,8108,5108,0.241905,15.443810,40.220472
mavs,2,472,296,118,4132,2117,0.398649,13.959459,17.940678
mavs,3,286,170,75,3785,2470,0.441176,22.264706,32.933333
FlipFlop,0,1000,0,194,5365,1249,0.194000,5.365000,6.438144
FlipFlop,1,756,625,334,19510,13588,0.534400,31.216000,40.682635
FlipFlop,2,409,324,153,12816,6104,0.472222,39.555556,39.895425
FlipFlop,3,253,170,53,9231,2254,0.311765,54.300000,42.528302
panda,0,1000,0,547,6824,5367,0.547000,6.824000,9.811700
panda,1,756,516,236,22328,20962,0.457364,43.271318,88.822034
panda,2,409,215,77,8491,8367,0.358140,39.493023,108.662338
panda,3,253,89,25,3310,3174,0.280899,37.191011,126.960000
FlipFlop,0,1000,0,199,4054,1228,0.199000,4.054000,6.170854
FlipFlop,1,747,641,283,18337,12915,0.441498,28.606864,45.636042
FlipFlop,2,535,360,148,11400,6090,0.411111,31.666667,41.148649
FlipFlop,3,397,228,102,11792,5231,0.447368,51.719298,51.284314
Prime,0,1000,0,295,13923,10516,0.295000,13.923000,35.647458
Prime,1,747,544,173,19185,12629,0.318015,35.266544,73.000000
Prime,2,535,382,105,13087,8449,0.274869,34.259162,80.466667
Prime,3,397,259,59,10318,5275,0.227799,39.837838,89.406780
FlipFlop,0,1000,0,216,3974,1458,0.216000,3.974000,6.750000
FlipFlop,1,650,567,249,9329,8195,0.439153,16.453263,32.911647
FlipFlop,2,367,233,123,7420,4529,0.527897,31.845494,36.821138
FlipFlop,3,212,114,32,5874,1153,0.280702,51.526316,36.031250
SuperDuper,0,1000,0,277,5034,3325,0.277000,5.034000,12.003610
SuperDuper,1,650,568,232,3672,2101,0.408451,6.464789,9.056034
SuperDuper,2,367,271,126,4764,2956,0.464945,17.579336,23.460317
SuperDuper,3,212,148,82,4667,3645,0.554054,31.533784,44.451220
FlipFlop,0,1000,0,209,5352,1340,0.209000,5.352000,6.411483
FlipFlop,1,608,467,245,14638,10455,0.524625,31.344754,42.673469
FlipFlop,2,345,261,113,8424,5330,0.432950,32.275862,47.168142
FlipFlop,3,229,149,46,7824,3104,0.308725,52.510067,67.478261
teamUROP,0,1000,0,700,7413,6413,0.700000,7.413000,9.161429
teamUROP,1,608,391,345,9999,7452,0.882353,25.572890,21.600000
teamUROP,2,345,223,189,5303,3564,0.847534,23.780269,18.857143
teamUROP,3,229,145,135,4269,2928,0.931034,29.441379,21.688889
FlipFlop,0,1000,0,203,4106,1324,0.203000,4.106000,6.522167
FlipFlop,1,747,651,304,14660,11466,0.466974,22.519201,37.717105
FlipFlop,2,382,294,130,9390,6283,0.442177,31.938776,48.330769
FlipFlop,3,256,155,52,6324,2593,0.335484,40.800000,49.865385
VictoriousSecret,0,1000,0,352,5510,3679,0.352000,5.510000,10.451705
VictoriousSecret,1,747,466,162,8205,5964,0.347639,17.607296,36.814815
VictoriousSecret,2,382,211,52,6022,3274,0.246445,28.540284,62.961538
VictoriousSecret,3,256,136,16,4816,1056,0.117647,35.411765,66.000000
FoldBot,0,1000,0,549,18718,15414,0.549000,18.718000,28.076503
FoldBot,1,791,767,471,17407,14756,0.614081,22.694915,31.329087
FoldBot,2,475,331,223,4111,3714,0.673716,12.419940,16.654709
FoldBot,3,301,190,115,2813,2489,0.605263,14.805263,21.643478
Chezebot,0,1000,0,396,10816,7087,0.396000,10.816000,17.896465
Chezebot,1,791,657,269,12615,9386,0.409437,19.200913,34.892193
Chezebot,2,475,341,123,5954,5011,0.360704,17.460411,40.739837
Chezebot,3,301,185,65,2960,2288,0.351351,16.000000,35.200000
FoldBot,0,1000,0,599,10199,8222,0.599000,10.199000,13.726210
FoldBot,1,710,703,388,19385,16374,0.551920,27.574680,42.201031
FoldBot,2,465,343,193,3187,2756,0.562682,9.291545,14.279793
FoldBot,3,317,193,119,3664,3204,0.616580,18.984456,26.924370
Chronokeeper,0,1000,0,109,3344,1277,0.109000,3.344000,11.715596
Chronokeeper,1,710,358,171,6008,3518,0.477654,16.782123,20.573099
Chronokeeper,2,465,217,69,2119,1180,0.317972,9.764977,17.101449
Chronokeeper,3,317,147,29,1023,557,0.197279,6.959184,19.206897
FoldBot,0,1000,0,563,12365,8915,0.563000,12.365000,15.834813
FoldBot,1,650,619,354,16053,13506,0.571890,25.933764,38.152542
FoldBot,2,443,359,198,3677,3444,0.551532,10.242340,17.393939
FoldBot,3,343,245,111,3492,3081,0.453061,14.253061,27.756757
Halos,0,1000,0,93,20755,18509,0.093000,20.755000,199.021505
Halos,1,650,220,0,1677,0,0.000000,7.622727,0.000000
Halos,2,443,164,0,1171,0,0.000000,7.140244,0.000000
Halos,3,343,149,0,2077,0,0.000000,13.939597,0.000000
FoldBot,0,1000,0,622,23002,20543,0.622000,23.002000,33.027331
FoldBot,1,783,705,431,20305,16135,0.611348,28.801418,37.436195
FoldBot,2,516,352,194,2340,2128,0.551136,6.647727,10.969072
FoldBot,3,373,226,118,3539,2677,0.522124,15.659292,22.686441
HandBanana,0,1000,0,181,16556,8988,0.181000,16.556000,49.657459
HandBanana,1,783,543,174,19376,18263,0.320442,35.683241,104.959770
HandBanana,2,516,272,52,4629,4060,0.191176,17.018382,78.076923
HandBanana,3,373,202,41,4217,3693,0.202970,20.876238,90.073171
FoldBot,0,1000,0,561,14539,10867,0.561000,14.539000,19.370766
FoldBot,1,675,636,367,15191,13354,0.577044,23.885220,36.386921
FoldBot,2,388,315,162,4088,3731,0.514286,12.977778,23.030864
FoldBot,3,234,162,80,2683,2650,0.493827,16.561728,33.125000
Kingfish,0,1000,0,144,6295,4362,0.144000,6.295000,30.291667
Kingfish,1,675,368,83,2427,2247,0.225543,6.595109,27.072289
Kingfish,2,388,148,44,922,842,0.297297,6.229730,19.136364
Kingfish,3,234,82,17,975,863,0.207317,11.890244,50.764706
SuperDuper,0,1000,0,230,3948,2246,0.230000,3.948000,9.765217
SuperDuper,1,774,710,325,3422,2229,0.457746,4.819718,6.858462
SuperDuper,2,432,341,135,3438,2798,0.395894,10.082111,20.725926
SuperDuper,3,236,173,54,2424,2059,0.312139,14.011561,38.129630
HandBanana,0,1000,0,109,2856,660,0.109000,2.856000,6.055046
HandBanana,1,774,426,111,10394,9758,0.260563,24.399061,87.909910
HandBanana,2,432,155,54,4294,3983,0.348387,27.703226,73.759259
HandBanana,3,236,88,19,1982,1537,0.215909,22.522727,80.894737
SuperDuper,0,1000,0,209,4173,2445,0.209000,4.173000,11.698565
SuperDuper,1,719,650,269,3255,2095,0.413846,5.007692,7.788104
SuperDuper,2,394,347,146,3762,2849,0.420749,10.841499,19.513699
SuperDuper,3,209,166,64,2622,2299,0.385542,15.795181,35.921875
Kingfish,0,1000,0,130,4110,1790,0.130000,4.110000,13.769231
Kingfish,1,719,410,97,2131,1753,0.236585,5.197561,18.072165
Kingfish,2,394,149,36,841,695,0.241611,5.644295,19.305556
Kingfish,3,209,70,17,772,748,0.242857,11.028571,44.000000
SuperDuper,0,1000,0,236,5059,3050,0.236000,5.059000,12.923729
SuperDuper,1,367,165,97,1102,851,0.587879,6.678788,8.773196
SuperDuper,2,204,69,22,936,660,0.318841,13.565217,30.000000
SuperDuper,3,163,48,17,1063,908,0.354167,22.145833,53.411765
teamUROP,0,1000,0,827,11776,10442,0.827000,11.776000,12.626360
teamUROP,1,367,251,225,8104,5677,0.896414,32.286853,25.231111
teamUROP,2,204,147,130,2586,1879,0.884354,17.591837,14.453846
teamUROP,3,163,109,96,2729,1856,0.880734,25.036697,19.333333
teamUROP,0,1000,0,722,6549,5440,0.722000,6.549000,7.534626
teamUROP,1,547,387,351,7781,5527,0.906977,20.105943,15.746439
teamUROP,2,319,215,179,3464,2568,0.832558,16.111628,14.346369
teamUROP,3,207,140,112,2722,1619,0.800000,19.442857,14.455357
HandBanana,0,1000,0,223,6638,2661,0.223000,6.638000,11.932735
HandBanana,1,547,275,83,7359,6112,0.301818,26.760000,73.638554
HandBanana,2,319,135,33,3124,2875,0.244444,23.140741,87.121212
HandBanana,3,207,67,13,1570,1348,0.194030,23.432836,103.692308
VictoriousSecret,0,1000,0,350,6173,3745,0.350000,6.173000,10.700000
VictoriousSecret,1,653,359,159,7680,5938,0.442897,21.392758,37.345912
VictoriousSecret,2,381,169,52,4085,2284,0.307692,24.171598,43.923077
VictoriousSecret,3,258,118,21,3481,1082,0.177966,29.500000,51.523810
Chezebot,0,1000,0,388,5279,3347,0.388000,5.279000,8.626289
Chezebot,1,653,482,217,7668,5292,0.450207,15.908714,24.387097
Chezebot,2,381,263,101,4918,3415,0.384030,18.699620,33.811881
Chezebot,3,258,141,47,2520,2000,0.333333,17.872340,42.553191
VictoriousSecret,0,1000,0,378,7067,4993,0.378000,7.067000,13.208995
VictoriousSecret,1,658,376,181,8954,7168,0.481383,23.813830,39.602210
VictoriousSecret,2,388,178,47,4047,2581,0.264045,22.735955,54.914894
VictoriousSecret,3,272,122,21,3529,1345,0.172131,28.926230,64.047619
Chronokeeper,0,1000,0,378,5729,3276,0.378000,5.729000,8.666667
Chronokeeper,1,658,500,217,5455,3365,0.434000,10.910000,15.506912
Chronokeeper,2,388,274,107,4366,1906,0.390511,15.934307,17.813084
Chronokeeper,3,272,171,48,2091,1092,0.280702,12.228070,22.750000
VictoriousSecret,0,1000,0,337,9430,6708,0.337000,9.430000,19.905045
VictoriousSecret,1,658,362,135,7164,5250,0.372928,19.790055,38.888889
VictoriousSecret,2,402,161,30,2237,916,0.186335,13.894410,30.533333
VictoriousSecret,3,305,113,21,2521,895,0.185841,22.309735,42.619048
FoldBot,0,1000,0,551,15907,12853,0.551000,15.907000,23.326679
FoldBot,1,658,607,385,17198,14838,0.634267,28.332784,38.540260
FoldBot,2,402,299,184,3383,3078,0.615385,11.314381,16.728261
FoldBot,3,305,197,98,2559,2315,0.497462,12.989848,23.622449
VictoriousSecret,0,1000,0,368,4475,2539,0.368000,4.475000,6.899457
VictoriousSecret,1,576,410,173,5858,4752,0.421951,14.287805,27.468208
VictoriousSecret,2,375,230,60,3020,2448,0.260870,13.130435,40.800000
VictoriousSecret,3,318,185,51,4049,2359,0.275676,21.886486,46.254902
Halos,0,1000,0,82,18087,16313,0.082000,18.087000,198.939024
Halos,1,576,304,0,1347,0,0.000000,4.430921,0.000000
Halos,2,375,228,0,1192,0,0.000000,5.228070,0.000000
Halos,3,318,198,0,2839,0,0.000000,14.338384,0.000000
VictoriousSecret,0,1000,0,370,5617,4107,0.370000,5.617000,11.100000
VictoriousSecret,1,638,425,155,7272,4498,0.364706,17.110588,29.019355
VictoriousSecret,2,372,211,40,3983,1552,0.189573,18.876777,38.800000
VictoriousSecret,3,273,155,26,4418,968,0.167742,28.503226,37.230769
HandBanana,0,1000,0,288,5811,2744,0.288000,5.811000,9.527778
HandBanana,1,638,371,122,11214,9931,0.328841,30.226415,81.401639
HandBanana,2,372,204,61,4772,4198,0.299020,23.392157,68.819672
HandBanana,3,273,115,24,2424,2029,0.208696,21.078261,84.541667
VictoriousSecret,0,1000,0,365,6148,4220,0.365000,6.148000,11.561644
VictoriousSecret,1,574,388,161,5661,4509,0.414948,14.590206,28.006211
VictoriousSecret,2,290,174,28,2017,878,0.160920,11.591954,31.357143
VictoriousSecret,3,186,113,22,2159,846,0.194690,19.106195,38.454545
Kingfish,0,1000,0,151,3878,1900,0.151000,3.878000,12.582781
Kingfish,1,574,381,88,2294,1911,0.230971,6.020997,21.715909
Kingfish,2,290,179,46,698,660,0.256983,3.899441,14.347826
Kingfish,3,186,101,19,1124,858,0.188119,11.128713,45.157895
VictoriousSecret,0,1000,0,357,5528,3448,0.357000,5.528000,9.658263
VictoriousSecret,1,557,364,164,11724,7382,0.450549,32.208791,45.012195
VictoriousSecret,2,312,169,37,4024,1972,0.218935,23.810651,53.297297
VictoriousSecret,3,213,114,24,3622,1015,0.210526,31.771930,42.291667
panda,0,1000,0,369,5843,3854,0.369000,5.843000,10.444444
panda,1,557,406,242,18367,17996,0.596059,45.238916,74.363636
panda,2,312,158,71,7073,6908,0.449367,44.765823,97.295775
panda,3,213,69,24,2637,2635,0.347826,38.217391,109.791667
VictoriousSecret,0,1000,0,346,10019,5893,0.346000,10.019000,17.031792
VictoriousSecret,1,662,396,158,8336,5499,0.398990,21.050505,34.803797
VictoriousSecret,2,516,238,74,7167,3446,0.310924,30.113445,46.567568
VictoriousSecret,3,427,162,40,4775,2026,0.246914,29.475309,50.650000
Prime,0,1000,0,396,25949,20442,0.396000,25.949000,51.621212
Prime,1,662,509,185,20007,14520,0.363458,39.306483,78.486486
Prime,2,516,364,105,14324,9281,0.288462,39.351648,88.390476
Prime,3,427,246,30,8112,3193,0.121951,32.975610,106.433333
VictoriousSecret,0,1000,0,338,5743,3826,0.338000,5.743000,11.319527
VictoriousSecret,1,539,354,129,4033,3121,0.364407,11.392655,24.193798
VictoriousSecret,2,274,114,26,3389,1299,0.228070,29.728070,49.961538
VictoriousSecret,3,193,78,7,3584,713,0.089744,45.948718,101.857143
SuperDuper,0,1000,0,155,3732,1901,0.155000,3.732000,12.264516
SuperDuper,1,539,438,210,2716,1862,0.479452,6.200913,8.866667
SuperDuper,2,274,209,106,3032,2226,0.507177,14.507177,21.000000
SuperDuper,3,193,138,69,3553,2601,0.500000,25.746377,37.695652
VictoriousSecret,0,1000,0,406,8433,5531,0.406000,8.433000,13.623153
VictoriousSecret,1,440,297,112,5818,4337,0.377104,19.589226,38.723214
VictoriousSecret,2,238,138,30,3308,2013,0.217391,23.971014,67.100000
VictoriousSecret,3,184,89,11,2137,404,0.123596,24.011236,36.727273
teamUROP,0,1000,0,569,8197,7196,0.569000,8.197000,12.646749
teamUROP,1,440,205,196,5365,4046,0.956098,26.170732,20.642857
teamUROP,2,238,105,101,2241,1814,0.961905,21.342857,17.960396
teamUROP,3,184,85,82,1800,1217,0.964706,21.176471,14.841463
FoldBot,0,1000,0,554,12978,10654,0.554000,12.978000,19.231047
FoldBot,1,730,697,391,14419,12021,0.560976,20.687231,30.744246
FoldBot,2,394,325,168,4992,4266,0.516923,15.360000,25.392857
FoldBot,3,212,140,67,3223,2941,0.478571,23.021429,43.895522
Kingfish,0,1000,0,110,4480,2549,0.110000,4.480000,23.172727
Kingfish,1,730,379,96,2578,2388,0.253298,6.802111,24.875000
Kingfish,2,394,124,30,751,624,0.241935,6.056452,20.800000
Kingfish,3,212,66,11,625,474,0.166667,9.469697,43.090909
Halos,0,1000,0,72,15800,14335,0.072000,15.800000,199.097222
Halos,1,641,332,0,741,0,0.000000,2.231928,0.000000
Halos,2,439,268,0,769,0,0.000000,2.869403,0.000000
Halos,3,347,231,0,2221,0,0.000000,9.614719,0.000000
Kingfish,0,1000,0,139,3345,1262,0.139000,3.345000,9.079137
Kingfish,1,641,420,106,1936,1742,0.252381,4.609524,16.433962
Kingfish,2,439,243,62,862,690,0.255144,3.547325,11.129032
Kingfish,3,347,166,29,1416,1337,0.174699,8.530120,46.103448
mavs,0,1000,0,232,3815,1624,0.232000,3.815000,7.000000
mavs,1,708,521,134,6696,4668,0.257198,12.852207,34.835821
mavs,2,419,308,108,3570,2154,0.350649,11.590909,19.944444
mavs,3,226,156,45,2505,1236,0.288462,16.057692,27.466667
Kingfish,0,1000,0,127,3077,1028,0.127000,3.077000,8.094488
Kingfish,1,708,447,131,2492,2110,0.293065,5.574944,16.106870
Kingfish,2,419,211,52,1258,1003,0.246445,5.962085,19.288462
Kingfish,3,226,98,20,801,565,0.204082,8.173469,28.250000
panda,0,1000,0,570,5996,4657,0.570000,5.996000,8.170175
panda,1,600,453,285,21358,21146,0.629139,47.147903,74.196491
panda,2,275,170,96,8739,8727,0.564706,51.405882,90.906250
panda,3,141,50,14,1023,1023,0.280000,20.460000,73.071429
Kingfish,0,1000,0,130,4183,1879,0.130000,4.183000,14.453846
Kingfish,1,600,349,99,2758,1992,0.283668,7.902579,20.121212
Kingfish,2,275,157,38,1449,660,0.242038,9.229299,17.368421
Kingfish,3,141,76,16,665,519,0.210526,8.750000,32.437500
Prime,0,1000,0,303,14728,11438,0.303000,14.728000,37.749175
Prime,1,708,569,177,18045,14070,0.311072,31.713533,79.491525
Prime,2,474,353,77,9620,6863,0.218130,27.252125,89.129870
Prime,3,343,231,38,7129,4021,0.164502,30.861472,105.815789
Kingfish,0,1000,0,157,4592,2100,0.157000,4.592000,13.375796
Kingfish,1,708,483,133,3314,2790,0.275362,6.861284,20.977444
Kingfish,2,474,249,55,1796,1625,0.220884,7.212851,29.545455
Kingfish,3,343,160,23,1048,733,0.143750,6.550000,31.869565
SuperDuper,0,1000,0,224,4301,2554,0.224000,4.301000,11.401786
SuperDuper,1,731,655,277,3400,2237,0.422901,5.190840,8.075812
SuperDuper,2,408,348,155,3905,2776,0.445402,11.221264,17.909677
SuperDuper,3,219,174,88,3212,2235,0.505747,18.459770,25.397727
Kingfish,0,1000,0,136,4058,1669,0.136000,4.058000,12.272059
Kingfish,1,731,427,106,3568,3164,0.248244,8.355972,29.849057
Kingfish,2,408,167,30,748,544,0.179641,4.479042,18.133333
Kingfish,3,219,83,13,1226,914,0.156627,14.771084,70.307692
VictoriousSecret,0,1000,0,364,5125,3307,0.364000,5.125000,9.085165
VictoriousSecret,1,623,417,174,6736,5292,0.417266,16.153477,30.413793
VictoriousSecret,2,327,213,56,3497,1814,0.262911,16.417840,32.392857
VictoriousSecret,3,204,129,16,3233,532,0.124031,25.062016,33.250000
Kingfish,0,1000,0,143,4042,1878,0.143000,4.042000,13.132867
Kingfish,1,623,429,126,3148,2579,0.293706,7.337995,20.468254
Kingfish,2,327,191,51,1223,1077,0.267016,6.403141,21.117647
Kingfish,3,204,99,20,1115,1060,0.202020,11.262626,53.000000
Kingfish,0,1000,0,153,3827,1663,0.153000,3.827000,10.869281
Kingfish,1,590,396,87,1393,1088,0.219697,3.517677,12.505747
Kingfish,2,292,160,42,859,690,0.262500,5.368750,16.428571
Kingfish,3,178,76,16,778,755,0.210526,10.236842,47.187500
teamUROP,0,1000,0,622,5286,4102,0.622000,5.286000,6.594855
teamUROP,1,590,313,295,6357,4693,0.942492,20.309904,15.908475
teamUROP,2,292,143,132,2048,1433,0.923077,14.321678,10.856061
teamUROP,3,178,96,88,2339,1435,0.916667,24.364583,16.306818
mavs,0,1000,0,213,4311,1589,0.213000,4.311000,7.460094
mavs,1,669,444,119,6915,4458,0.268018,15.574324,37.462185
mavs,2,412,232,100,3147,2070,0.431034,13.564655,20.700000
mavs,3,244,123,51,2639,1196,0.414634,21.455285,23.450980
Chezebot,0,1000,0,395,4817,3041,0.395000,4.817000,7.698734
Chezebot,1,669,524,221,7469,5295,0.421756,14.253817,23.959276
Chezebot,2,412,270,114,3499,2708,0.422222,12.959259,23.754386
Chezebot,3,244,132,50,2476,1829,0.378788,18.757576,36.580000
mavs,0,1000,0,282,5350,2886,0.282000,5.350000,10.234043
mavs,1,670,479,171,5038,3639,0.356994,10.517745,21.280702
mavs,2,431,268,119,4611,3042,0.444030,17.205224,25.563025
mavs,3,312,188,98,5237,3846,0.521277,27.856383,39.244898
Chronokeeper,0,1000,0,396,5700,3175,0.396000,5.700000,8.017677
Chronokeeper,1,670,520,227,4554,3330,0.436538,8.757692,14.669604
Chronokeeper,2,431,308,107,3723,1917,0.347403,12.087662,17.915888
Chronokeeper,3,312,216,42,3013,1114,0.194444,13.949074,26.523810
mavs,0,1000,0,264,9176,6346,0.264000,9.176000,24.037879
mavs,1,802,553,204,8130,4748,0.368897,14.701627,23.274510
mavs,2,499,282,110,4696,2769,0.390071,16.652482,25.172727
mavs,3,365,196,82,3910,2939,0.418367,19.948980,35.841463
FoldBot,0,1000,0,546,15999,13597,0.546000,15.999000,24.902930
FoldBot,1,802,750,442,17602,15000,0.589333,23.469333,33.936652
FoldBot,2,499,355,230,3863,3611,0.647887,10.881690,15.700000
FoldBot,3,365,216,127,4972,4066,0.587963,23.018519,32.015748
VictoriousSecret,0,1000,0,342,4626,3064,0.342000,4.626000,8.959064
VictoriousSecret,1,666,424,150,6211,3894,0.353774,14.648585,25.960000
VictoriousSecret,2,379,207,52,3581,1777,0.251208,17.299517,34.173077
VictoriousSecret,3,258,149,19,3167,799,0.127517,21.255034,42.052632
HandBanana,0,1000,0,292,4481,2049,0.292000,4.481000,7.017123
HandBanana,1,666,401,121,10895,10357,0.301746,27.169576,85.595041
HandBanana,2,379,209,57,4481,4222,0.272727,21.440191,74.070175
HandBanana,3,258,117,29,2784,2488,0.247863,23.794872,85.793103
VictoriousSecret,0,1000,0,357,5951,4117,0.357000,5.951000,11.532213
VictoriousSecret,1,643,437,176,5902,4693,0.402746,13.505721,26.664773
VictoriousSecret,2,324,204,54,4869,3473,0.264706,23.867647,64.314815
VictoriousSecret,3,221,132,20,2993,981,0.151515,22.674242,49.050000
Kingfish,0,1000,0,143,3826,1889,0.143000,3.826000,13.209790
Kingfish,1,643,415,120,2883,2678,0.289157,6.946988,22.316667
Kingfish,2,324,190,48,1303,1130,0.252632,6.857895,23.541667
Kingfish,3,221,102,16,375,161,0.156863,3.676471,10.062500
VictoriousSecret,0,1000,0,361,7242,5019,0.361000,7.242000,13.903047
VictoriousSecret,1,562,378,160,10581,5662,0.423280,27.992063,35.387500
VictoriousSecret,2,298,161,36,4525,1446,0.223602,28.105590,40.166667
VictoriousSecret,3,214,105,16,3255,759,0.152381,31.000000,47.437500
panda,0,1000,0,464,8065,6064,0.464000,8.065000,13.068966
panda,1,562,389,236,19526,19239,0.606684,50.195373,81.521186
panda,2,298,151,73,8271,8110,0.483444,54.774834,111.095890
panda,3,214,67,25,3421,3277,0.373134,51.059701,131.080000
FlipFlop,0,1000,0,205,4393,1355,0.205000,4.393000,6.609756
FlipFlop,1,739,659,328,16341,13435,0.497724,24.796662,40.960366
FlipFlop,2,389,302,142,8772,5815,0.470199,29.046358,40.950704
FlipFlop,3,276,177,73,8942,3615,0.412429,50.519774,49.520548
VictoriousSecret,0,1000,0,349,5424,3664,0.349000,5.424000,10.498567
VictoriousSecret,1,739,451,148,7879,5575,0.328160,17.470067,37.668919
VictoriousSecret,2,389,205,52,5621,2943,0.253659,27.419512,56.596154
VictoriousSecret,3,276,151,29,6128,1803,0.192053,40.582781,62.172414
mavs,0,1000,0,305,5725,3398,0.305000,5.725000,11.140984
